That flesh and blood character realizations in drama or story could be attained by this method Aristotle never intended.	this method Aristotle never intended could attain That flesh and blood character realizations in drama or story .
This law of decorum was formulated by Horace in his _Ars Poetica_,[207] whence it was derived by the renaissance.	Horace formulated This law of decorum in his _ Ars Poetica_,[207 ] whence it was derived by the renaissance .
   This ornament is given to it by figures and figurative speaches, which   be the flowers, as it were, and colours that a Poet setteth upon his   language of arte, as the embroderer doth his stone and perle or   passements of gold upon the stuffe of a Princely garment[238].	    figures and figurative speaches give to it This ornament which    be the flowers , as it were , and colours that a Poet setteth upon his    language of arte , as the embroderer doth his stone and perle or    passements of gold upon the stuffe of a Princely garment[238 ] , .
Critical attention was absorbed by controversies of Campion and Daniel over native and classical versification, and the flyting of Harvey and Nash.	controversies of Campion and Daniel over native and classical versification absorbed Critical attention , and the flyting of Harvey and Nash .
 As Spingarn points out, Ben Jonson was first led to classicism in poetical theory by the example of Sidney.[244]	  As Spingarn points out , the example of Sidney.[244 first led to classicism in poetical theory Ben Jonson ]
"[246] Jonson was misled by the false analogy of poetry and painting.	" [ 246 ] the false analogy of poetry and painting misled Jonson .
Rhetoric was characterized by a logical structure determined by the necessity of persuading an audience.	a logical structure determined by the necessity of persuading an audience characterized Rhetoric .
A further example of this idea is furnished by Timocles.	Timocles furnish A further example of this idea .
This practical element in Roman criticism is well illustrated by Horace, whose statements have sometimes been made to support opinions which Horace did not hold.	Horace , whose statements have sometimes been made to support opinions which Horace did not hold well illustrates This practical element in Roman criticism .
The extreme view of the moral value of poetry was taken by the educators of youth.	the educators of youth took The extreme view of the moral value of poetry .
Maxims are considered fully by Aristotle as aids to persuasion in rhetoric.[311]	Aristotle considers fully Maxims as aids to persuasion in rhetoric.[311 ]
The pleasure is afforded by a euphonious style, and by fables and stories.	a euphonious style affords The pleasure , and by fables and stories .
